Id,Sales
122,5554.5504421733
123,7360.692745131499
124,7271.955370913659
125,6425.9846150025005
126,4196.903865793125
127,5216.346542220495
128,7872.866550870126
129,5847.385891858733
130,4237.761829844689
131,8773.228177936518
132,6842.0213214444675
133,6324.6208517288505
134,5773.046357355551
135,5649.855618514331
136,7272.142246967773
137,7077.503674822685
138,6413.98183206546
139,5049.678501396158
140,5430.0943809237615
141,6655.836966377327
142,3871.443130565068
143,6454.402016871061
144,5124.4885752169275
145,8359.972309871175
146,7472.509219079158
147,6280.700385339666
148,11027.292179167458
149,5108.1656980985335
150,4815.339767791249
151,10386.62974228553
152,6539.002459067475
153,7921.324330210559
154,7786.854740866144
155,5385.350950007119
156,5853.564621814828
157,5892.822145852585
158,8687.786535624193
159,11545.371276935599
160,6307.899990056584
161,3319.0391292521776
162,4672.197877990671
163,8749.98166094958
164,8556.370603106181
165,5691.8219597405905
166,7035.450757688249
167,4577.648438438679
168,5849.640496362372
169,3220.3857845724147
170,5146.731051492616
171,6091.584639813312
172,6931.1038877254605
173,6576.059325616497
174,6847.964123471738
175,7885.493303444768
176,8619.198530266753
177,7568.710768758524
178,4658.599849593913
179,8743.843763025503
180,10686.192698809862
181,5671.45920744049
182,7787.632896997047
183,5162.0600125178735
184,6456.762825303766
185,3781.4671036281197
186,7138.590448785103
187,5334.410014225291
188,8122.005732717095
189,6937.644467857247
190,7900.178863690598
191,7519.090931437768
192,5251.407224561251
193,8055.67107700567
194,18194.18029873551
195,10073.647566348609
196,5991.376664165073
197,2964.14143494467
198,6100.998459482181
199,8478.69081898259
200,6116.937267389264
201,12116.55276103831
202,18253.101781790225
203,3839.009221646863
204,5544.513337914727
205,8298.445973962633
206,5133.271137810903
207,9189.379859453467
208,6406.688455102941
209,7504.931829909229
210,3444.7011119062504
211,6822.277862253132
212,6317.172981272143
213,7336.389643881281
214,8499.53894293562
215,5982.906656855509
216,5711.195275223271
217,7369.304258530132
218,5297.605365847518
219,4577.41690005325
220,7749.920541936263
221,5542.226033755662
222,5615.268018289944
223,7339.41716786019
224,5872.149419210461
225,5178.319499469058
226,6995.169122769389
227,6968.216168100531
228,8331.927136486309
229,6503.324013031431
230,6713.119308602683
231,5560.835982850257
232,3269.8422390928354
233,6326.652967559423
234,6804.042432184366
235,5512.714916190654
236,5028.354829856408
237,8647.29458181965
238,7186.628853709063
239,8981.172792852898
240,6504.963221805952
241,5305.6841739239
242,5552.5643741176755
243,4535.015347744942
244,9732.309229300716
245,4946.107322778307
246,7727.375929042577
247,14220.630004795192
248,7291.994516340136
249,7353.325826472438
250,5057.3015643870485
251,4780.581688336887
252,7361.183688214361
253,4140.8672240588585
254,5420.825991959115
255,10097.963822332176
256,5369.163423772551
257,17733.613262083567
258,13348.95577769836
259,4438.08625138929
260,6441.471416321215
261,5340.792763911637
262,6693.212146931562
263,5619.113362246307
264,11492.82843199755
265,7716.415147597733
266,8928.11300869443
267,4792.947456497392
268,7696.435121245216
269,4740.595190773662
270,9024.289117129356
271,6472.006827074318
272,6287.188751212263
273,6390.125072635779
274,5871.773888502934
275,7837.279537003161
276,9259.934419930194
277,5598.014440410162
278,9907.30153729082
279,6515.343748220551
280,8936.560189471746
281,5558.660234252219
282,5272.3423977089415
283,5429.8540762822395
284,9649.942598157233
285,5820.222950037536
286,7550.501663125819
287,6286.7101134054
288,8617.482525059046
289,4333.832127716253
290,8009.507631773504
291,6867.6460571002035
292,3871.883241169494
293,13641.036625611749
294,15827.243862722806
295,7103.231206778938
296,6855.701959051317
297,9006.137226139495
298,10468.897258901387
299,11601.290981958684
300,5888.207654144102
301,7596.361760573002
302,6021.261105400227
303,7497.222683371983
304,4118.704848926225
305,5899.19614438724
306,5304.767130166425
307,5848.653136711117
308,7407.409871330218
309,5217.064599299459
310,4882.845634303871
311,6753.49011853292
312,3627.581778695852
313,4603.60065001525
314,5547.423140382783
315,6392.35116226091
316,8194.561632033086
317,7537.648764837557
318,7064.68049455598
319,5928.580076052964
320,5930.685222394529
321,11193.866405910148
322,7525.620771546722
323,5667.365238844412
324,4224.5199588945725
325,7340.092491378986
326,4476.864460184911
327,7259.330148046327
328,3314.613357159991
329,5354.4194327043715
330,7756.869713981792
331,6122.976435031707
332,5170.504093523413
333,8282.735361781954
334,9436.03986280021
335,12422.728291257303
336,5861.647816349627
337,9302.688116235255
338,3194.120760939923
339,5289.799486299358
340,6479.737842421246
341,4209.910373847579
342,7402.669954120074
343,5499.615612634249
344,5122.5248495358555
345,8907.469570222382
346,10119.832360115606
347,8604.922703371232
348,5227.036808363764
349,4792.728108100227
350,8277.523082967367
351,7021.305072600741
352,6122.247180631973
353,5084.571522880583
354,6560.137725186615
355,10078.113162459877
356,4218.373183458912
357,6678.378608145598
358,6847.146063565548
359,8119.055589558702
360,12719.88467863425
361,4645.881270349582
362,12753.982366148046
363,6930.947107862695
364,5023.456093241249
365,3821.800728668801
366,6226.517892316217
367,6478.687781841685
368,5307.797520969282
369,7167.258838969391
370,4815.428774415063
371,4690.867257059847
372,6993.747914697516
373,3475.1945527668577
374,7750.1636468123825
375,6668.762707839883
376,7537.316523870777
377,8681.421849114999
378,5236.558621513435
379,8365.737960478382
380,6443.683343549989
381,5252.588297714321
382,5658.3372243624
383,5093.258115236962
384,9680.370394067431
385,6353.09903197121
386,4797.902198454287
387,7411.317089931723
388,8219.396154690494
389,7214.704477787046
390,6087.88706523853
391,8725.892280879116
392,5470.998525815701
393,6012.923435350093
394,6429.487775320945
395,8162.239110882071
396,6038.670712676169
397,5768.35799489923
398,5814.129251219326
399,4927.272405442559
400,3768.3822088174
401,5195.899535763145
402,8120.299566369634
403,7945.337649490373
404,10074.794401765
405,11339.576883363408
406,7783.537279575823
407,4803.993748271651
408,4853.296564161445
409,11094.605594765306
410,9904.076507557545
411,7146.997506564669
412,8780.958863085352
413,8344.54716041002
414,5709.694092661223
415,4139.535128960719
416,10429.64387436339
417,5942.878587429577
418,6905.673680856487
419,6509.062315814136
420,2973.142342742618
421,11431.906139008512
422,5929.069608153925
423,5163.995038227447
424,4700.3739109951875
425,5638.2285728787865
426,6609.980501807272
427,7828.663998510809
428,6280.810910966577
429,4685.872016468933
430,4576.756217549524
431,4290.428454565263
432,3166.451046286958
433,6922.078400950084
434,18246.075536467437
435,4506.563801689537
436,5512.845074269249
437,6835.361625230998
438,5445.549474086267
439,5600.230964140373
440,4509.697866782844
441,4091.9547279768267
442,7567.849360604981
443,6914.286006491448
444,4175.114535320965
445,8482.654635006676
446,5866.056614141425
447,4565.513708965051
448,8557.47561853735
449,7536.018027564286
450,8791.45438887365
451,5670.2051214909725
452,6546.151561362231
453,4398.688032947429
454,4792.562560748931
455,13949.315530675629
456,8887.939440285632
457,6411.386311840493
458,5309.6412955381
459,4622.681112109749
460,5653.713824053131
461,5186.50821779033
462,10014.065662775387
463,4881.133195579442
464,5806.7276505200225
465,6997.112439382813
466,4439.361595798473
467,6161.748127907983
468,7150.9672107810275
469,7230.458820795408
470,6908.1964156508975
471,4226.136526964767
472,5965.288772074605
473,6654.750290233952
474,8503.11179144541
475,8748.11578306779
476,6198.445247339663
477,4877.38351790924
478,7988.694982381051
479,6127.15646468261
480,4686.211837193898
481,7417.407823237011
482,7277.8002952582765
483,6565.22832042442
484,5656.867158299514
485,6341.164394004579
486,6694.9023267243265
487,5564.807423282743
488,6926.415438885566
489,6670.691284599733
490,5625.643556273195
491,9532.192742100211
492,6295.405044000917
493,4868.606562296172
494,11266.77368955098
495,6125.490806754387
496,3511.235205445351
497,7713.8834695806645
498,8036.084144086252
499,9999.555026045777
500,5122.680625746892
501,5899.035657293522
502,6184.830538618522
503,7572.061708234517
504,5964.186422786916
505,8384.376017588376
506,3163.079389608478
507,6006.694760539107
508,6159.920543067268
509,5540.641493868166
510,5310.124210394379
511,6347.254973510347
512,8219.179713769927
513,5352.207810588802
514,7884.734705822911
515,6752.914164083908
516,8544.891937353677
517,4664.239883079443
518,6736.296112576145
519,6682.328206096502
520,7501.659727462062
521,8152.608244873261
522,4942.4695111689925
523,8174.714341839444
524,6796.62860257915
525,7480.998034120798
526,4347.716908116481
527,3938.6973079628606
528,7426.384058310636
529,6171.754501832039
530,8560.611426467138
531,6424.2977296838935
532,5937.368733755538
533,8137.6545310648535
534,6843.529394391457
535,6540.201479391025
536,7762.510492171912
537,6189.32448268863
538,8162.733359540137
539,10482.054886386519
540,7006.197788490424
541,4716.679514365255
542,5663.355005732268
543,4519.316031213576
544,3492.878368964532
545,8364.037978845918
546,5480.135409253838
547,8320.329297508946
548,4444.44140177174
549,7345.654387850491
550,6093.795343255065
551,8978.275360252348
552,4642.648096358301
553,5663.481179229959
554,5955.510653978368
555,7215.507347531146
556,5657.731189730085
557,7272.0185641636635
558,7513.949501842698
559,9187.218611306265
560,7323.533573813808
561,7105.039196932163
562,5905.096884424467
563,4545.503236628116
564,4992.107803955557
565,10079.061455099516
566,9491.54848704153
567,6461.681830233581
568,15181.660723742478
569,5939.866291706378
570,5395.159067024614
571,6261.352514654691
572,8222.417036667799
573,10100.96329457306
574,6437.639435979952
575,8001.702804304721
576,7647.421946546242
577,8159.9084854818775
578,5922.423343264145
579,5658.208355326353
580,4750.996304156124
581,5051.544430066468
582,4005.0728547362637
583,5454.42532642005
584,8464.893884660616
585,15183.376906195275
586,6766.62155105406
587,5120.630427731029
588,7252.772527610903
589,4075.5333795561414
590,6158.717529411719
591,4185.079922091464
592,8910.956471013353
593,6474.372661861236
594,6418.3111951777
595,13158.310274706304
596,11554.234662817225
597,5516.0064005734375
598,7239.966886907686
599,3673.759959505614
600,5241.4614418039255
601,5428.254724700079
602,8240.09480613946
603,4717.511266658602
604,4080.422548251494
605,5779.33403311313
606,5633.941530585519
607,6867.421644266908
608,7127.027745798434
609,3348.9813959478292
610,6679.973691137738
611,8478.05930912581
612,7614.97803524028
613,4796.320107162463
614,4394.814093268194
615,7890.254176408147
616,4891.976410970599
617,9519.547690045518
618,4235.370813639555
619,4957.5536443303745
620,6685.180790241648
621,5430.068002693528
622,4601.750613803084
623,5739.390171283927
624,6792.911534314691
625,8463.585449178276
626,10238.464496893066
627,5631.7494850288385
628,3820.788548751503
629,5859.635623128395
630,6093.683722676358
631,4662.288539349696
632,6300.2497225144425
633,5920.044716626973
634,10852.901556012888
635,7156.70271668164
636,6337.992892691788
637,7763.166657745419
638,4941.70713565602
639,9148.31517972449
640,5448.02042065876
641,13776.199180696653
642,5803.240190021808
643,5162.02174833798
644,5485.697921048596
645,4102.171682308609
646,7379.735687334104
647,16786.04520547067
648,4573.147151062525
649,4579.017512154617
650,9998.984662019908
651,6487.7205985950195
652,6724.911262490414
653,7844.372005221127
654,6410.971034458419
655,5635.262625245163
656,4612.194517089685
657,9064.883640269818
658,5882.505008008487
659,7096.914412733871
660,7134.452749199473
661,4935.165137733556
662,6982.097421372587
663,5805.281061335276
664,3617.3048034856156
665,8360.347249769124
666,8384.819888585353
667,4543.142531727918
668,7780.90380507305
669,6466.3877697899825
670,4609.141202841184
671,8296.842391039178
672,6012.580176824763
673,8352.430885175656
674,4422.855630449596
675,5009.408110281763
676,6533.056204121893
677,3917.0796741780428
678,7599.623059993015
679,4295.730740557324
680,5959.62586924057
681,4979.846268579459
682,6014.110440672436
683,6483.838508420634
684,6985.435005346129
685,6427.111428896103
686,7870.677242015026
687,5739.429404780265
688,6922.536101200288
689,6617.33911532082
690,8440.28001801765
691,8966.076220558198
692,6665.807441877631
693,3369.9138410349133
694,6421.114536830618
695,7231.339606428175
696,4405.330274218482
697,10335.283108604055
698,5174.973500131632
699,6992.233847752055
700,9858.978955492723
701,6681.467601496532
702,4462.831401990258
703,11004.708338934175
704,9767.031578757993
705,5270.749909648928
706,8338.604124051906
707,10214.737828374942
708,5912.849452869655
709,5156.322671982523
710,6746.5658835111135
711,6023.855948994362
712,6510.320939525745
713,7100.057955769604
714,5129.501834728591
715,6288.37534461123
716,7233.075484694898
717,6758.949920516723
718,7900.782296960338
719,5890.785726701432
720,6409.730926225306
721,4110.031045267181
722,8181.5838569667485
723,6995.489634048286
724,6161.711664866228
725,6622.008333808613
726,6571.216977593665
727,9119.635569786531
728,5846.870813238047
729,5543.743935253445
730,5696.56657199664
731,7056.695321659921
732,6864.8901865386
733,4564.60591229694
734,4176.006890406743
735,7169.004701987397
736,7165.761483376552
737,5728.959266369447
738,7888.9004271399735
739,6046.6811977484385
740,6555.564499499161
741,5042.425787809418
742,3406.973905544032
743,6362.885215217081
744,6576.519998880004
745,6746.93310077412
746,9190.498583189179
747,7923.2713615924085
748,4882.836951679556
749,8430.48695465868
750,3619.806384942112
751,3303.3869631135603
752,7630.878053681688
753,12349.504440437458
754,7962.6983055535575
755,7273.810926048433
756,5198.865939314815
757,7033.541901447473
758,8519.287028696064
759,5936.486076433836
760,7810.223621505406
761,4504.241278128076
762,4381.918808013837
763,5659.393146997271
764,5565.036147236529
765,6019.358799675311
766,5255.049172547403
767,4891.01998721032
768,4148.515326418312
769,7317.589185169932
770,6965.608470887486
771,4965.465818871309
772,6172.57495511429
773,6762.401952906213
774,5495.18936772402
775,5755.048014338129
776,8216.262059117427
777,7449.846724825588
778,6263.408124809692
779,3852.197691538718
780,13096.462720336462
781,6167.356411114817
782,5479.299449899666
783,8557.858055883633
784,6999.032362119859
785,7439.357072689104
786,5873.74909871916
787,7141.264977854176
788,9212.895602570627
789,13292.819458645028
790,5045.530991203733
791,4695.707794934509
792,5213.009428819846
793,6601.664938716176
794,5653.284416071951
795,7460.870405395511
796,8744.364128577661
797,6066.112932652138
798,4263.229727103193
799,6299.849698560033
800,7876.123779693936
801,5116.4263804908705
802,7000.476476832844
803,4086.088396343852
804,6706.377878784746
805,8158.444368178844
806,7337.711037473251
807,9013.374036064763
808,6484.97837570492
809,4451.232126564903
810,6296.748056381023
811,7448.675775058285
812,8228.011512289911
813,7484.914560181593
814,7721.510918680796
815,6260.947746992609
816,4390.554169515247
817,9325.967529982128
818,4639.776588155584
819,10556.724415707098
820,6143.8711304490325
821,4170.728042209931
822,6906.631464767834
823,6199.993994010382
824,7082.9470632070215
825,8123.440986866136
826,3958.020890644528
827,4608.761410050232
828,7383.074623370495
829,8248.253639260853
830,9781.25722165978
831,4832.078539205098
832,5725.117466773744
833,5648.000764859289
834,6222.7071866890465
835,5783.028572629374
836,9392.863513055037
837,8394.448260365916
838,10805.506428806575
839,4459.362919112754
840,5700.034517363666
841,9769.500217226683
842,8060.249329891776
843,5460.57317809507
844,10211.413732691815
845,6803.763491102222
846,4952.106940877672
847,5368.322087676409
848,4693.067579274507
849,5385.942087344408
850,6146.291830936566
851,5077.528242527699
852,5237.871093706893
853,9164.938649023547
854,7056.951853186648
855,18874.729410152817
856,6177.478023903898
857,4094.722366590447
858,7072.054368556304
859,8553.556237804256
860,6541.108021635225
861,7270.882137098997
862,5573.889861299498
863,7476.941144554401
864,7740.453047846598
865,4928.092586330003
866,5678.498527439779
867,6410.142332649195
868,8014.251921485271
869,6807.667580454429
870,9142.320689697566
871,5558.464843500521
872,4827.959812073472
873,5384.146849568857
874,9192.567765190528
875,10145.721163473132
876,9690.648717091633
877,8179.473488750597
878,4302.959988985459
879,5638.375624778169
880,4940.001122306446
881,7441.9456493165035
882,10420.741887592265
883,8866.189238484389
884,5619.233355736541
885,5118.142699670151
886,3849.1861444372184
887,5526.293549556867
888,10518.398372953925
889,6443.480128463727
890,5048.896075316379
891,5314.349906814379
892,7645.049581764751
893,3474.5085392971314
894,7105.827364580877
895,4295.138416475694
896,6614.617995844343
897,6367.395599457165
898,5150.998242730514
899,7466.265045975101
900,6901.813679643967
901,4976.621878904417
902,6662.64327368498
903,6488.537449316425
904,10369.710573107173
905,5779.837064628792
906,8169.836064732338
907,6568.526491408689
908,8077.971784807543
909,6288.591960657067
910,9017.135336284615
911,5078.75247138454
912,5012.232221799294
913,6075.688607204684
914,5655.27401520286
915,8666.686685331179
916,7157.098969729668
917,5498.685522407338
918,7063.652299908928
919,7023.129213779718
920,9744.93837842353
921,3815.529191469338
922,12883.474051900628
923,4882.636025330886
924,6471.54821304805
925,7705.789545907251
926,4844.385081235034
927,6034.694743204586
928,6050.176587428726
929,7047.226070352359
930,5052.349248741411
931,5413.240502583699
932,8341.601221023027
933,7191.655133374182
934,6655.17351132996
935,5264.534275544585
936,6950.344286981969
937,11127.85028492015
938,6310.820247834079
939,4051.3100702711195
940,6143.129081026814
941,5766.195936142484
942,5957.9793043638965
943,7671.83158728042
944,3977.649158168125
945,7606.723028980305
946,6163.569790274435
947,6789.299213856737
948,6443.1808831490425
949,4325.5101696499605
950,5724.00135039931
951,5253.386370247396
952,7956.77570282793
953,9266.956232204977
954,5054.005469905399
955,4875.7321839937695
956,7253.089141104151
957,5663.918091266213
958,5650.628084723818
959,8437.843742332865
960,6954.484686308798
961,7155.891580740853
962,5497.84236800964
963,4611.012277830768
964,6569.516566312914
965,7663.506616914665
966,8091.130471066297
967,7654.386232372253
968,7663.609388430554
969,6087.389115554574
970,7831.279558332055
971,5863.1948859145805
972,7193.5363313902235
973,8153.292910606872
974,6872.679538624279
975,9887.522478835206
976,7535.670533889737
977,7549.0594592254265
978,5450.506831807379
979,7101.447804263974
980,7408.15251425614
981,6566.763043249128
982,4201.264865304085
983,5038.628587453121
984,7914.158878316725
985,5792.016244727463
986,4007.921417236494
987,8529.035230195022
988,6925.944309701992
989,6216.990847465422
990,5597.292726117818
991,5185.607335465961
992,6988.882002601986
993,6817.599971306261
994,6406.762383392531
995,5163.246475296481
996,5418.536883451757
997,6218.502391105456
998,3937.2536660795163
999,6059.316387480535
1000,5164.250047764334
1001,8402.714424073774
1002,7716.181047634828
1003,6621.218229082948
1004,10984.866545322671
1005,5727.952833442445
1006,4717.340223925022
1007,10210.327651368008
1008,6488.239469495779
1009,8022.64927693968
1010,7361.911702573474
1011,4813.2942988370705
1012,5887.717026177017
1013,5827.0681091614615
1014,8045.122872287966
1015,11224.362020895947
1016,5794.9061192290255
1017,3319.7718835427677
1018,4744.053774492757
1019,8663.894120459538
1020,8126.547589415045
1021,5964.134811911996
1022,6897.538258888049
1023,4426.600043186994
1024,5877.577641793368
1025,3072.5575942292708
1026,4991.483419293553
1027,5807.604243897459
1028,7127.781589577657
1029,6812.718095209074
1030,6823.2569210536985
1031,7603.035726533406
1032,8565.337831914314
1033,7321.308762843758
1034,4672.63809724682
1035,8959.222709919937
1036,10479.026515781312
1037,5762.227686245791
1038,7645.253730285151
1039,4866.218240031134
1040,6243.197280593405
1041,3779.297412611512
1042,7376.539545365377
1043,5313.435844759629
1044,8282.356133378462
1045,6635.451003853653
1046,7974.605611941161
1047,7305.963557123257
1048,5000.69617942837
1049,8393.427435794429
1050,17688.297117163132
1051,9829.9404892269
1052,5879.594012997342
1053,3222.7440917879358
1054,5965.578015778609
1055,8098.860488285231
1056,6102.74230838642
1057,12151.147387602943
1058,17329.0374741198
1059,3868.668891012962
1060,5646.933409725702
1061,7383.3923933802525
1062,5104.871191277987
1063,8799.65394034673
1064,6347.7615841110255
1065,7333.901908535054
1066,3332.9457809085293
1067,7101.5828568156685
1068,6371.871787456742
1069,7042.219348876978
1070,9033.148596786685
1071,5909.354779291528
1072,5425.009361066374
1073,7474.2388072904105
1074,5652.824615751368
1075,4877.024047184596
1076,7796.662637865366
1077,5620.146206568261
1078,5687.227545991652
1079,7157.360108195313
1080,5725.239532379918
1081,5615.938013633398
1082,7066.851731621485
1083,7062.628552151818
1084,8353.114885075982
1085,6280.008219075512
1086,6955.228169004806
1087,5433.577031957357
1088,3362.8101839116716
1089,6223.848705383492
1090,6578.805594399571
1091,5673.213724833307
1092,5047.593457557049
1093,8478.491263564252
1094,6993.738478960917
1095,9264.055970647103
1096,6697.09801581984
1097,5287.382670895976
1098,5252.594216644486
1099,4285.398047979841
1100,9310.17141420513
1101,5075.235301375711
1102,7375.182977054901
1103,13899.843968202655
1104,7245.252057496377
1105,6494.415072877889
1106,5023.315082161423
1107,4577.44659721074
1108,6935.923289668451
1109,3966.6131908732195
1110,5595.295204472414
1111,9788.909586083362
1112,5247.57655574142
1113,17100.81030065264
1114,13564.838878685876
1115,4540.969269695197
1116,6711.108557445741
1117,5482.148262102499
1118,6479.390758818818
1119,5481.166005282771
1120,11207.917786517419
1121,7364.250899943644
1122,8711.761383913969
1123,4876.6456560264205
1124,7387.370320688693
1125,4664.904352673287
1126,9003.86859678073
1127,6470.183365115071
1128,6034.208415161393
1129,6103.112700093991
1130,6217.699569874755
1131,7654.040475768162
1132,8761.666226995505
1133,5538.7894636936035
1134,9724.978477696457
1135,6400.74153048712
1136,9071.457782769818
1137,5618.61699369892
1138,5495.486710540918
1139,5200.446188504844
1140,9809.762145727647
1141,5815.769158077569
1142,7020.3525815207195
1143,6394.7749843983465
1144,8399.492742889413
1145,4269.267651754594
1146,7652.8552258394375
1147,6530.825472810473
1148,3732.3910072160493
1149,13678.671773498949
1150,16080.305932088324
1151,7204.101025773073
1152,6732.887713903775
1153,8914.803839516706
1154,10194.58004628008
1155,11349.002517247638
1156,5767.305098935109
1157,7439.210837497956
1158,5739.555586107265
1159,7550.057255823288
1160,3913.1581307159527
1161,5814.692801960644
1162,5259.783223343671
1163,5950.9429501626955
1164,7174.530858980766
1165,5328.368157657681
1166,4748.39582558519
1167,6845.3047882174305
1168,3640.9764101232863
1169,4693.224538898968
1170,5713.863695366706
1171,6367.133844540083
1172,8360.361217013686
1173,7829.128329199164
1174,6977.551144823709
1175,5886.675337345015
1176,6012.955211071165
1177,10764.687714396552
1178,7305.047812135027
1179,5271.499172314602
1180,4437.561950386037
1181,7066.180644714225
1182,4299.871980707485
1183,7108.74915851486
1184,3084.3379579667394
1185,5348.539392012078
1186,7837.039114882206
1187,5981.624229000609
1188,5317.0677119459515
1189,8283.873917134784
1190,8858.300858812547
1191,12306.91155679232
1192,5776.032208180304
1193,9036.026287791856
1194,3152.6807650349956
1195,5268.98167346741
1196,6213.323022278889
1197,4140.714766763744
1198,6867.918210899633
1199,5260.323108469247
1200,5056.744907996458
1201,8599.00942640609
1202,10420.397424464601
1203,7668.744543564999
1204,5286.482881737878
1205,4551.439450011641
1206,8461.387581906818
1207,7324.8773682900555
1208,5721.3418699738695
1209,5061.834471965627
1210,6608.916879154234
1211,9544.305181488759
1212,4285.07603306266
1213,6489.940801521291
1214,7157.38271554522
1215,7651.401426021583
1216,12223.537322623131
1217,4561.4698553218595
1218,12447.56405376897
1219,6936.633700100079
1220,4897.933589681011
1221,3635.20755989649
1222,6043.218462502624
1223,6451.175343757758
1224,5306.9856563965395
1225,6618.778439491894
1226,5036.798171113313
1227,4414.766981574111
1228,6800.159752628202
1229,3456.816588746168
1230,7815.677622878904
1231,6702.3736915528325
1232,7695.466194436037
1233,8525.16183176594
1234,5233.028124268081
1235,8339.689185292113
1236,6608.92545942406
1237,4978.274081833076
1238,5689.999524550313
1239,5428.636169966117
1240,9936.347486162114
1241,5946.403473455672
1242,4814.290540344528
1243,7297.574412804828
1244,7844.334842243439
1245,6906.594931027291
1246,6186.498324911993
1247,8502.359637906862
1248,5246.736897715643
1249,5857.974518650175
1250,6439.123298023326
1251,7813.952184655812
1252,5870.939396697062
1253,5690.117635415485
1254,5976.022621681092
1255,4737.8206430323025
1256,3655.0355651274585
1257,4895.3360973659965
1258,8019.403324164436
1259,7975.184911794289
1260,9694.559726606129
1261,10788.892207762712
1262,7434.5306251223055
1263,4672.99369937817
1264,4723.068595274283
1265,10589.636968456252
1266,10280.402990743274
1267,7351.852030190438
1268,8406.994953029925
1269,8030.249672888408
1270,5838.639102587983
1271,4018.099006089182
1272,10336.640106676228
1273,6496.336037829854
1274,6695.602031906859
1275,6639.141291559133
1276,3038.6532475501244
1277,11188.560682734933
1278,5865.2130097999925
1279,5366.515970922663
1280,4586.835455971722
1281,5864.076110157366
1282,6309.401154315186
1283,8150.935377209898
1284,6125.605853963413
1285,4763.285507347096
1286,4635.4475886822565
1287,4180.114972634455
1288,3031.4772106389155
1289,6632.2491619073035
1290,17512.162876724604
1291,4280.277367240185
1292,5223.5895988791535
1293,6774.042401676981
1294,5330.182041161519
1295,5497.166504984613
1296,4628.200898487054
1297,3879.5668420507213
1298,7561.481971827732
1299,6582.189972946172
1300,4299.301293075579
1301,8444.554075795215
1302,6004.897093924108
1303,4412.941312947345
1304,8282.983788642197
1305,7438.6737121065735
1306,8437.842279653425
1307,5698.415603673549
1308,6382.280219752195
1309,4468.384820368678
1310,4639.36926781672
1311,13882.442696035538
1312,9197.331235808473
1313,5993.232185537505
1314,5518.962041955577
1315,4508.443895555595
1316,5712.44484370264
1317,4644.661690216327
1318,8943.099995816221
1319,4921.676522456998
1320,5868.232034767329
1321,6591.914230110361
1322,4500.45869419937
1323,6278.01535651601
1324,7632.416487326125
1325,7235.952796326859
1326,6902.529582685861
1327,4115.624205886184
1328,6025.30433556671
1329,6487.374428723013
1330,8721.478396526923
1331,8400.752783149475
1332,6412.97213737691
1333,4965.338922265915
1334,7872.951116754641
1335,5962.694234920471
1336,4465.649617262107
1337,6951.907560482034
1338,6913.0789107752125
1339,6400.05597859752
1340,5797.489728486893
1341,6005.933850794268
1342,6618.871655290075
1343,5310.5192694389325
1344,6752.562359359328
1345,6564.664580604434
1346,5972.918239804802
1347,9122.90086893629
1348,6217.320063152996
1349,4633.567357279388
1350,10816.931002390145
